Gene_acc,Gene_id,logFC,log_AveExpr,FDR,Desc
53,Tb10.v4.0246:mRNA-p1;Tb927.10.6900:mRNA-p1,0.27467422510823525,16.824748910000633,1.285599601495709,base J-associated glucosyltransferase
54,Tb11.01.2730.1-p1,-0.10518365081760805,17.385806718641728,0.22311257063351783,"hypothetical protein, conserved"
55,Tb11.01.6250:mRNA-p1,-0.10958115919930478,16.748899364171347,0.12112039241798463,"expression site-associated gene 11 (ESAG11) protein, putative"
56,Tb11.02.5070b.1-p1;Tb927.11.7212:mRNA-p1,-0.5009672183196106,15.565248465082911,0.7764136557255518,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
57,Tb11.02.5080b.1-p1;Tb927.11.7213:mRNA-p1,0.12309774182211441,18.770906619429574,0.2684921383196585,"Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter, putative"
58,Tb11.02.5090.1-p1;Tb11.02.5090b.1-p1,0.16521279879760087,16.52173774448421,0.31454182514746387,"proliferator-activated receptor-interacting protein (PRIP) interacting protein (PIMT), putative, pseudogene"
62,Tb11.02.5380.1-p1;Tb11.02.5380b.1-p1,0.4088737051470801,18.651292936356587,0.40901684515868725,"exosome complex exonuclease RRP44p homologue, putative"
63,Tb11.02.5390:mRNA-p1;Tb11.02.5390b.1-p1,0.03601288661039881,15.939338767568062,0.02060565688172207,"mRNA processing protein, putative"
64,Tb11.02.5410:mRNA-p1;Tb11.02.5410b:mRNA-p1,-0.0700462298722897,16.969588335060582,0.07406077216661515,"ubiquitin activating enzyme, putative"
65,Tb11.02.5420:mRNA-p1;Tb11.02.5420b.1-p1,-0.028907926944338413,20.188039761185728,0.07308664256536851,"NADPH-cytochrome p450 reductase, putative"
66,Tb11.02.5430:mRNA-p1;Tb11.02.5430b.1-p1,0.04067929049106489,14.963166780273518,0.03243879546960522,"hypothetical protein, conserved"
67,Tb11.0290:mRNA-p1;Tb11.0390:mRNA-p1;Tb927.11.7705:mRNA-p1;Tb927.6.4980:mRNA-p1,0.4771236046174572,22.61196741315153,2.4306703251576973,40S ribosomal protein S14
68,Tb11.0330:mRNA-p1;Tb927.11.7670.1-p1,-0.08193341150761135,15.438288965561613,0.039156579775050056,"Cornifin (SPRR) family, putative"
69,Tb11.0350:mRNA-p1;Tb927.11.7650.1-p1,0.21035670189075972,18.65783230013812,0.8076910279492859,hypothetical protein
71,Tb11.0520:mRNA-p1;Tb927.10.1130:mRNA-p1,-0.11446484279716174,17.53238146103795,0.4129563592313444,"dynein arm light chain, axonemal, putative"
72,Tb11.0530:mRNA-p1;Tb927.10.1140:mRNA-p1,0.14092180075650873,15.970306523886904,0.2974008316381327,epsilon tubulin
73,Tb11.0540:mRNA-p1;Tb927.10.1150:mRNA-p1,-0.4758977383502625,13.226040610039881,0.19947311928640415,"hypothetical protein, conserved"
74,Tb11.0840:mRNA-p1,-0.34604531624701984,14.095652437488248,0.0713607343442624,hypothetical protein
75,Tb11.0845:mRNA-p1;Tb927.11.18680:mRNA-p1;Tb927.11.715:mRNA-p1,0.09596301015308484,22.251877431241933,0.1769599410693734,"dynein light chain LC8, putative"
76,Tb11.1220:mRNA-p1;Tb11.v5.0996.1-p1,0.08219398996791938,20.65963540508155,0.13299483800811834,"hypothetical protein, conserved"
77,Tb11.1240:mRNA-p1;Tb11.v5.0998.1-p1;Tb927.10.15270:mRNA-p1,0.04220248315834141,19.5064783642879,0.01571516785866958,"metallo- peptidase, Clan MG, Family M24"
78,Tb11.1370.1-p1;Tb11.1420:mRNA-p1;Tb927.11.1850:mRNA-p1,-0.4423675611878757,17.378942384304448,0.19453559340444893,"hypothetical protein, conserved"
79,Tb11.1380.1-p1;Tb927.11.1840:mRNA-p1,-0.07992684618008639,21.80194163284596,0.0893560984144704,"hypothetical protein, conserved"
80,Tb11.1780.1-p1,-0.1474324313673172,20.816460021080314,0.1934164276683219,"retrotransposon hot spot protein 1 (RHS1, pseudogene), putative"
81,Tb11.1790.1-p1,0.04633164693947833,18.64766168146399,0.05574638796155622,"retrotransposon hot spot protein (RHS, pseudogene), putative"
82,Tb11.1800:pseudogenic_transcript-p1;Tb11.v5.0442.1-p1,-0.07014225695899867,18.718418805289026,0.21214465101775154,"retrotransposon hot spot protein, RHS3, putative"
83,Tb11.v5.0150.1-p1;Tb927.7.4650:mRNA-p1,0.24241290697682594,15.167728682953513,0.11818586758158164,J Biosynthesis Protein 2
84,Tb11.v5.0152.1-p1;Tb927.7.4670:mRNA-p1,0.1798730355629985,17.247521120510427,0.4657919687951143,ribosomal RNA processing protein 4
85,Tb11.v5.0153.1-p1;Tb927.7.4690:mRNA-p1,0.09501421031576385,16.45930367754705,0.04089355877327329,hypothetical protein
87,Tb11.v5.0157.1-p1;Tb927.7.4740:mRNA-p1,-0.08905670636728757,18.088653103857972,0.03487640247577961,"hypothetical protein, conserved"
88,Tb11.v5.0158.1-p1;Tb927.7.4750:mRNA-p1,0.2499831361890159,18.326226037450443,0.4223534310276436,"hypothetical protein, conserved"
89,Tb11.v5.0160.1-p1;Tb927.7.4770:mRNA-p1,-0.07792964825473803,22.29385211837965,0.28931534294397765,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative"
91,Tb11.v5.0162.1-p1;Tb927.7.4790:mRNA-p1,0.16075948384314387,20.401294517464386,0.4219632573313396,proteasome beta 6 subunit
92,Tb11.v5.0163.1-p1;Tb927.7.4810:mRNA-p1,0.2513399093713389,17.93852457905263,0.29092950520574407,"HD domain containing protein, putative"
93,Tb11.v5.0164.1-p1;Tb927.7.4820:mRNA-p1,0.11900743211189635,16.344290414118653,0.04290672680684083,"Trm112p-like protein, putative"
94,Tb11.v5.0166.1-p1;Tb927.7.4840:mRNA-p1,-0.11848607377252307,16.527043504670008,0.24893383576199588,"hypothetical protein, conserved"
96,Tb11.v5.0168.1-p1;Tb927.7.4860:mRNA-p1,-0.2862527690543839,14.938079163626343,0.22872245764917923,kinetoplastid kinetochore protein 13
97,Tb11.v5.0169.1-p1;Tb927.7.4870:mRNA-p1,0.06629261805075615,18.78561772738985,0.13034922013723832,"hypothetical protein, conserved"
98,Tb11.v5.0170.1-p1;Tb927.7.4890:mRNA-p1,0.35566555253958754,15.595621015860267,0.5765105913298553,Present in the outer mitochondrial membrane proteome 34
99,Tb11.v5.0171.1-p1;Tb927.7.4900:mRNA-p1,0.07466129424200929,18.888050879294543,0.07195046349794443,5'-3' exoribonuclease A
100,Tb11.v5.0172.1-p1;Tb927.7.4910:mRNA-p1,0.0496488221681588,19.552800118425704,0.07033157374858558,"hypothetical protein, conserved"
102,Tb11.v5.0177.1-p1;Tb927.7.4960:mRNA-p1,-0.05868382870078648,17.04471547630382,0.07751800556884356,"hypothetical protein, conserved"
103,Tb11.v5.0180.1-p1;Tb927.7.4990:mRNA-p1,-0.06666066888445243,17.938715959317555,0.06443085314009417,"hypothetical protein, conserved"
104,Tb11.v5.0181.1-p1;Tb11.v5.0182.1-p1;Tb927.7.5000:mRNA-p1;Tb927.7.5020:mRNA-p1,0.30030226898842116,23.580037882802866,2.028299076386642,"60S ribosomal protein L19, putative"
105,Tb11.v5.0183.1-p1;Tb927.7.5030:mRNA-p1,0.059147357659796285,20.700959462081833,0.1295079189203848,"hypothetical protein, conserved"
106,Tb11.v5.0184.1-p1;Tb927.7.5040:mRNA-p1,-0.11486249595916043,13.016664853778801,0.049337192979387136,"kinesin, putative"
107,Tb11.v5.0185.1-p1;Tb927.7.5050:mRNA-p1,-1.974733986772499,18.048552331060062,1.1517375194335255,"hypothetical protein, conserved"
108,Tb11.v5.0187.1-p1;Tb927.7.5070:mRNA-p1,0.026893656850592862,15.183924180421638,0.006601429131577003,hypothetical protein
109,Tb11.v5.0188.1-p1;Tb927.7.5080:mRNA-p1,-0.8450915383342252,13.281123133241673,0.45529170759889637,ATP-NAD kinase-like protein
110,Tb11.v5.0190.1-p1;Tb927.10.5950:mRNA-p1,-0.353195169872631,16.06772257791424,0.2096314499372334,"Serine/threonine-protein kinase NEK17, putative"
111,Tb11.v5.0191.1-p1;Tb927.10.5960:mRNA-p1,-0.032127629604008945,17.15064273970038,0.027541866925521144,"engulfment and cell motility domain 2, putative"
112,Tb11.v5.0193.1-p1;Tb927.10.5990:mRNA-p1,-0.07381819326248973,18.03803362710075,0.10768582064036554,"Centrosomal protein of 57 kDa, putative"
113,Tb11.v5.0194.1-p1;Tb927.10.6000:mRNA-p1,-0.054033474972719375,19.16077472206052,0.026051711471683864,"hypothetical protein, conserved"
114,Tb11.v5.0196.1-p1,-0.007576779430845448,19.94883815050317,0.00946504973889309,"Proteasome subunit A N-terminal signature/Proteasome subunit, putative"
116,Tb11.v5.0199.1-p1;Tb927.10.6060:mRNA-p1,0.018436033607539315,21.197945862086677,0.01745596871952629,universal minicircle sequence binding protein 2
117,Tb11.v5.0200.1-p1;Tb927.10.6080:mRNA-p1,0.5195707681801842,22.649811141699416,0.4043991049091384,"proteasome subunit beta type-5, putative"
119,Tb11.v5.0203.1-p1;Tb927.10.6110:mRNA-p1,-0.07867856748628199,17.32530683767634,0.12364718271111111,"hypothetical protein, conserved"
120,Tb11.v5.0204.1-p1;Tb927.10.6120:mRNA-p1,-0.031392034710995276,14.827890491849576,0.015486129394632725,"Peptidase M76 family, putative"
122,Tb11.v5.0208.1-p1;Tb927.5.310:mRNA-p1,0.05685978813864878,18.838173181257883,0.03473378613787831,"invariant surface glycoprotein, putative"
123,Tb11.v5.0210.1-p1;Tb927.5.286b:mRNA-p1,-0.26587335301674386,14.108995506705835,0.22544077657719358,adenosine transporter 1
124,Tb11.v5.0213.1-p1;Tb927.5.291b:mRNA-p1,-0.16469470218333981,19.91417466231242,0.020278876426624806,"variant surface glycoprotein (VSG)-related, putative"
125,Tb11.v5.0214.1-p1;Tb927.5.295b:mRNA-p1,-0.05264645211712704,20.768334606565322,0.06981748039329562,retrotransposon hotspot (RHS) protein 1
126,Tb11.v5.0215.1-p1;Tb927.5.300:mRNA-p1;Tb927.5.300b:mRNA-p1,-0.4598992559382076,18.07187235952894,2.75344017957991,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein, putative"
127,Tb11.v5.0216.1-p1;Tb927.5.309b:mRNA-p1,0.011328445090239114,20.198664447164525,0.017871511137392812,"invariant surface glycoprotein, putative"
128,Tb11.v5.0218.1-p1;Tb927.5.500:mRNA-p1,0.23883913060426565,19.18543179624471,0.16743105193394914,"hypothetical protein, conserved"
129,Tb11.v5.0219.1-p1;Tb927.5.490:mRNA-p1,-0.021727375912025337,16.828792784241067,0.020278876426624806,"methyltransferase, putative"
131,Tb11.v5.0226.1-p1;Tb927.5.410:mRNA-p1,-0.227146493903156,14.345902506324572,0.2870053227210575,"invariant surface glycoprotein, putative"
132,Tb11.v5.0228.1-p1;Tb927.5.390:mRNA-p1,-0.16389452472625266,20.180009913321715,0.7051041164526598,"75 kDa invariant surface glycoprotein, putative"
133,Tb11.v5.0230.1-p1;Tb927.5.370:mRNA-p1,-0.019286166570527286,18.17378229568253,0.012418612519964789,"75 kDa invariant surface glycoprotein, putative"
134,Tb11.v5.0231.1-p1;Tb927.5.360:mRNA-p1,0.059001556940032174,19.658286005050392,0.07751800556884356,75 kDa invariant surface glycoprotein
135,Tb11.v5.0232.1-p1;Tb927.10.5250:mRNA-p1,0.06968480307443414,17.85763518566382,0.14338849996054528,"zinc finger protein family member, putative"
136,Tb11.v5.0233.1-p1;Tb927.10.5240:mRNA-p1,-0.27260769089295067,15.123037500286586,0.16577866221643786,"cAMP binding protein, putative"
138,Tb11.v5.0237.1-p1;Tb927.10.5200:mRNA-p1,0.019841321637795062,15.845204491669557,0.013280388409338291,"hypothetical protein, conserved"
139,Tb11.v5.0243.1-p1;Tb11.v5.1060.1-p1;Tb927.10.5330:mRNA-p1;Tb927.10.5340:mRNA-p1,0.27622425570863385,23.34729503829956,2.029687922169222,"40S ribosomal protein S18, putative"
140,Tb11.v5.0245.1-p1;Tb927.10.5310:mRNA-p1,0.23884212708003538,15.290099924800147,0.1994458870947513,"AMP-activated kinase, alpha 1"
141,Tb11.v5.0246.1-p1;Tb927.10.5300:mRNA-p1,-0.042666339924586794,18.839618366743863,0.08917171255624697,"eukaryotic translation initiation factor 6 (eIF-6), putative"
142,Tb11.v5.0248.1-p1;Tb927.10.5280:mRNA-p1,0.16176083831813415,15.800579453478631,0.22311257063351783,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative"
144,Tb11.v5.0252.1-p1;Tb927.11.7310:mRNA-p1,0.14817683414727156,17.159265746564177,0.2051017489473916,"RNA binding protein, putative"
145,Tb11.v5.0253.1-p1;Tb927.11.7300:mRNA-p1,-0.3832798349693185,17.40238425320399,1.1419210982337131,"major facilitator superfamily, putative"
146,Tb11.v5.0254.1-p1;Tb927.11.7290:mRNA-p1,-0.10557824133749705,17.607145913927035,0.1508038510274422,"pantothenate kinase subunit, putative"
147,Tb11.v5.0255.1-p1;Tb927.11.7280:mRNA-p1,-0.4062387887927059,16.990638233789582,0.22029036224725987,"DNA-direcetd RNA polymerase II, subunit 9, putative"
148,Tb11.v5.0256.1-p1;Tb927.11.7270:mRNA-p1,-0.0020191900028088128,19.403069879301235,0.001481054673062324,"proteasome beta 3 subunit, putative"
150,Tb11.v5.0258.1-p1;Tb927.11.7240:mRNA-p1,-0.030652792312785948,17.618957846179544,0.043705277437091614,nexin-dynein regulatory complex 2
151,Tb11.v5.0261.1-p1;Tb927.7.4480:mRNA-p1,-0.6338303173245556,20.436281045996573,1.3648408930617595,"adenosine 5'-monophosphoramidase, putative"
152,Tb11.v5.0262.1-p1;Tb927.7.4490:mRNA-p1,0.005673146199864476,18.102957540942512,0.001481054673062324,"hypothetical protein, conserved"
153,Tb11.v5.0263.1-p1;Tb927.7.4500:mRNA-p1,-0.19253684708522556,21.54869780384946,0.2620427098040466,"PX domain containing protein, putative"
154,Tb11.v5.0264.1-p1;Tb927.7.4510:mRNA-p1,-0.45806222658269036,17.084506197802916,0.6428548430261471,"Domain of unknown function (DUF4201), putative"
155,Tb11.v5.0265.1-p1;Tb927.7.4520:mRNA-p1,-0.1654859452624855,22.46195912298818,0.1508038510274422,"Thioredoxin-like, putative"
158,Tb11.v5.0270.1-p1;Tb927.7.4570:mRNA-p1,0.013062012261972455,21.022064979676465,0.020857226016827313,inosine-guanine nucleoside hydrolase
159,Tb11.v5.0271.1-p1;Tb927.10.6350:mRNA-p1,-0.3098960679023328,19.220813234075298,1.221192550160218,trypanin
160,Tb11.v5.0273.1-p1;Tb927.10.6330:mRNA-p1,0.17207971260584998,16.371418149744432,0.24140680207277304,kinetoplastid kinetochore protein 1
161,Tb11.v5.0274.1-p1;Tb927.10.6320:mRNA-p1,0.20606650570049467,17.964399140340948,0.4095413027673236,"CBF/Mak21 family, putative"
162,Tb11.v5.0275.1-p1;Tb927.10.6310:mRNA-p1,-0.23530453984855626,20.452667485331926,0.09194040065502948,"major vault protein, putative"
164,Tb11.v5.0277.1-p1;Tb927.10.6290:mRNA-p1,0.8238106226850839,18.78398803424825,1.1609298157011614,"ATP-dependent DEAD/H RNA helicase, putative"
165,Tb11.v5.0289.1-p1;Tb927.11.12770:mRNA-p1,-0.16324105955396107,14.692060362688288,0.12911947432052148,"ubiquitin ligase, putative"
166,Tb11.v5.0291.1-p1;Tb927.11.12750:mRNA-p1,0.08565996068188042,16.980675125934138,0.0976945763982051,cleavage and polyadenylation specificity factor 30 kDa subunit
168,Tb11.v5.0305.1-p1;Tb927.10.15950:mRNA-p1,-0.21734888805429975,15.912070134101281,0.16458266117047232,TATA-box-binding protein
169,Tb11.v5.0325.1-p1,-0.058373293119469594,17.9579254656501,0.14369537024493803,"retrotransposon hot spot (RHS) protein, putative"
170,Tb11.v5.0326.1-p1,-0.27483616875302985,18.57735593405796,0.5331247458314554,"retrotransposon hot spot (RHS) protein, putative"
171,Tb11.v5.0330.1-p1;Tb927.10.8440:mRNA-p1,-0.8298675124999093,21.71396736974393,3.719387187082081,glucose transporter 1B
172,Tb11.v5.0339.1-p1;Tb927.10.5080:mRNA-p1,-0.421222126532534,17.296419108239224,0.46605599735759584,GPI transamidase component Tta2
173,Tb11.v5.0340.1-p1;Tb927.10.5070:mRNA-p1,-0.12061884755003405,17.014409785199618,0.06264816687868195,"ribonuclease H, putative"
174,Tb11.v5.0342.1-p1;Tb927.10.5040:mRNA-p1,-0.3572843148293767,15.880007923391112,0.40280565782835415,"chaperone protein DnaJ, putative"
176,Tb11.v5.0356.1-p1;Tb927.1.1240:mRNA-p1,0.5452117307187443,20.37563619155521,0.09855057202360162,"cytidine triphosphate synthase, putative"
178,Tb11.v5.0365.1-p1,0.2394004719768681,19.5088284972946,0.5722944363004522,"hypothetical protein, conserved"
179,Tb11.v5.0366.1-p1,0.5385315807301296,18.1380729715877,0.5935710185258903,"hypothetical protein, conserved"
182,Tb11.v5.0374.1-p1;Tb927.10.510:mRNA-p1,0.11836586957346995,17.929441132062124,0.3196282588512284,Present in the outer mitochondrial membrane proteome 19
183,Tb11.v5.0384.1-p1;Tb927.1.1130:mRNA-p1,-0.40755396915325903,16.532484929253194,0.637485445945132,"glycerol-3-phosphate dehydrogenase (FAD-dependent), putative"
184,Tb11.v5.0387.1-p1;Tb927.11.1180:mRNA-p1,0.0022698016183717584,18.65583682113208,0.0017464457974281024,"cdc2-related kinase 6, putative"
185,Tb11.v5.0391.1-p1;Tb927.1.1370:mRNA-p1,0.26631476317695757,17.938228311468084,0.8515158879624039,"rRNA biogenesis protein, putative"
186,Tb11.v5.0394.1-p1,-0.11141084928755163,20.571369445284308,0.20381199201087488,"hypothetical protein, conserved"
187,Tb11.v5.0396.1-p1;Tb927.10.16170:mRNA-p1,0.16486651531793584,16.17553002679867,0.24475448258725374,"potassium voltage-gated channel, putative"
188,Tb11.v5.0397.1-p1;Tb927.10.16150:mRNA-p1,-0.09882519890383179,18.36722334058738,0.021065245074827276,"ATP-dependent zinc metallopeptidase, putative"
189,Tb11.v5.0406.1-p1;Tb927.10.15910:mRNA-p1,0.3985091350207135,17.768594583182892,0.8950000915441548,Glycerol uptake protein 1
190,Tb11.v5.0414.1-p1;Tb927.10.540:mRNA-p1,-0.12612781397733386,22.42059991972757,0.5499825849301323,"ATP-dependent RNA helicase SUB2, putative"
191,Tb11.v5.0420.1-p1;Tb927.10.14490:mRNA-p1,-0.3866201369360276,20.83818166933102,1.4867522959449238,"hypothetical protein, conserved"
192,Tb11.v5.0421.1-p1;Tb927.5.350:mRNA-p1,-0.0683878663911841,17.789492424770938,0.09139104539592792,"75 kDa invariant surface glycoprotein, putative"
193,Tb11.v5.0422.1-p1,0.06109625754523762,18.25106126498717,0.12911947432052148,"SET domain containing protein, putative"
194,Tb11.v5.0426.1-p1;Tb927.1.1640:mRNA-p1,-0.15528921783586824,16.339512153338863,0.163412737701194,"hypothetical protein, conserved"
195,Tb11.v5.0427.1-p1;Tb927.10.15850:mRNA-p1,-0.3035542227435748,19.22038019230751,0.7051041164526598,Peroxisome biogenesis factor 12
196,Tb11.v5.0433.1-p1;Tb927.11.12720:mRNA-p1,-0.6234465803358269,16.424674693673687,0.39988562996716676,"hypothetical protein, conserved"
197,Tb11.v5.0434.1-p1;Tb927.10.15390:mRNA-p1,0.02950143159543117,17.727264766570254,0.020827134772756342,Flagellum attachment zone protein 7
198,Tb11.v5.0435.1-p1;Tb927.11.3650:mRNA-p1,0.037366569566696484,22.19545852777176,0.09279586204219455,"adenylosuccinate synthetase, putative"
199,Tb11.v5.0436.1-p1;Tb927.1.1030:mRNA-p1,-0.1867603016353101,17.154714722968517,0.33782652268465646,Nucleolar protein 49
200,Tb11.v5.0464.1-p1;Tb927.1.1560:mRNA-p1,0.5084587909716731,21.666290118935894,0.21969621617066967,"vesicular-fusion protein nsf, putative"
201,Tb11.v5.0468.1-p1,0.4983961028373507,23.349546208043176,0.5108264629087635,"alpha tubulin, putative"
202,Tb11.v5.0469.1-p1;Tb927.1.2330:mRNA-p1;Tb927.1.2350:mRNA-p1;Tb927.1.2370:mRNA-p1;Tb927.1.2390:mRNA-p1,0.037502588659943825,27.59668316658193,0.06443085314009417,beta tubulin
203,Tb11.v5.0474.1-p1;Tb927.3.3290:mRNA-p1,-0.004493059108220621,15.915249106685238,0.0034329999614054543,"protein kinase, putative"
204,Tb11.v5.0480.1-p1,0.008171492992264717,18.163660519987715,0.0048046321648122555,"DNA-directed RNA polymerase, alpha subunit, putative"
205,Tb11.v5.0481.1-p1;Tb927.10.15380:mRNA-p1,0.1549022635836934,16.742289017164296,0.0455549334521988,"U3 snoRNA-associated protein UTP11, putative"
206,Tb11.v5.0485.1-p1;Tb927.10.9280:mRNA-p1,-2.808992550667142,19.50162797875986,1.025311089048437,"hypothetical protein, conserved"
207,Tb11.v5.0487.1-p1,0.04408153157339356,17.145311394139284,0.04768983062195002,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative"
208,Tb11.v5.0489.1-p1,-0.11114638142515787,17.877627205391573,0.10463015006217688,"retrotransposon hot spot (RHS) protein, putative"
210,Tb11.v5.0500.1-p1;Tb927.10.660:mRNA-p1,-0.06888239800870366,16.23019535078736,0.15043175400895772,"2-oxoisovalerate dehydrogenase alpha subunit, putative"
